# Hobyah source file, "ok-022-sectype-changes-verification.txt"
# Timestamp & user, "20:00 on 6 Aug 2024 by ecb"
# Project number, "4"
# Project name, "Hobyah documentation images"
# Project description, "Files that generate images used in the documentation"
# 187th line, transient velocity  calc  Mainline2@0 lw:=1 "{/*0.8Backwards airflow}"
# Data file name, "ok-022-sectype-changes-verification-p1-g1-c2.txt"
#
# Hobyah transient QA
# Name of binary, "ok-022-sectype-changes-verification.hbn"
# Source name, "ok-022-sectype-changes-verification.txt"
# Project no., "4"
# Project name, "Hobyah documentation images"
# Description, "Files that generate images used in the documentation"
# Date created, "20:00 on 6 Aug 2024 by ecb"
# Property plotted, velocity
# Property description, air velocity
# Original locator, Mainline2@0
# Modified locator, (1, 0.0)
#
#
#
# X conversion key, null, 1.0
# Y conversion key, "speed1", converting m/s to FPM by dividing by 0.00508
# Auto key, Air velocity in tunnel "mainline2" at 0 m
# Key used, "{/*0.65 Air velocity in tunnel \"mainline2\" at 0 m}"
# Multiplier on the X axis (applied first), 1.0
# Offset added to the X axis (applied second), 0.0
# Multiplier on the Y axis (applied first), 1.0
# Offset added to the Y axis (applied second), 0.0
# X value at which data starts being plotted, -inf
# X value at which data stops being plotted, inf
Time,  Value,  Value,  Plot time,  Plot value
 (s) ,  (m/s),  (FPM),     (s)   ,   (m/s)
22.0,    -0.25718148221254816,    -50.62627602609216,    22.0,    -0.25718148221254816
22.1,    -0.2656217744667336,    -52.287750879278256,    22.1,    -0.2656217744667336
22.2,    -0.27259812018550117,    -53.66104728061046,    22.2,    -0.27259812018550117
22.3,    -0.2780490549068643,    -54.73406592654809,    22.3,    -0.2780490549068643
22.4,    -0.282093013008806,    -55.530120671024804,    22.4,    -0.282093013008806
22.5,    -0.28494127773634254,    -56.09080270400443,    22.5,    -0.28494127773634254
22.6,    -0.2868573916591956,    -56.46799048409362,    22.6,    -0.2868573916591956
22.7,    -0.2880902908618326,    -56.7106871775261,    22.7,    -0.2880902908618326
22.8,    -0.28885050745302604,    -56.8603361128004,    22.8,    -0.28885050745302604
22.9,    -0.2893004220251693,    -56.948901973458526,    22.9,    -0.2893004220251693
23.0,    -0.28955622477125464,    -56.999256844735164,    23.0,    -0.28955622477125464
23.1,    -0.289695913837448,    -57.026754692411025,    23.1,    -0.289695913837448
23.2,    -0.28976899189036576,    -57.041140135898765,    23.2,    -0.28976899189036576
23.3,    -0.28980533127055363,    -57.04829355719559,    23.3,    -0.28980533127055363
23.4,    -0.28982214699664954,    -57.051603739497935,    23.4,    -0.28982214699664954
23.5,    -0.2898289468203646,    -57.05294228747334,    23.5,    -0.2898289468203646
23.6,    -0.2898307777774284,    -57.0533027120922,    23.6,    -0.2898307777774284
23.7,    -0.2898302213360924,    -57.053193176396135,    23.7,    -0.2898302213360924
23.8,    -0.28982855236732336,    -57.05286463923688,    23.8,    -0.28982855236732336
23.9,    -0.2898263799700393,    -57.05243700197624,    23.9,    -0.2898263799700393
24.0,    -0.2898239860874019,    -57.05196576523659,    24.0,    -0.2898239860874019
24.1,    -0.2898214973889712,    -57.05147586397071,    24.1,    -0.2898214973889712
24.2,    -0.2898189691493675,    -57.05097817900935,    24.2,    -0.2898189691493675
24.3,    -0.28981642485617903,    -57.050477333893504,    24.3,    -0.28981642485617903
24.4,    -0.28981387420953686,    -57.0499752380978,    24.4,    -0.28981387420953686
24.5,    -0.2898113211327247,    -57.049472663922174,    24.5,    -0.2898113211327247
24.6,    -0.28980876715974585,    -57.048969913335796,    24.6,    -0.28980876715974585
24.7,    -0.28980621288825414,    -57.04846710398703,    24.7,    -0.28980621288825414
24.8,    -0.2898036585377483,    -57.04796427908431,    24.8,    -0.2898036585377483
24.9,    -0.2898011041940398,    -57.047461455519645,    24.9,    -0.2898011041940398
25.0,    -0.28979854988417814,    -57.04695863861774,    25.0,    -0.28979854988417814
25.1,    -0.2897959956228194,    -57.04645583126366,    25.1,    -0.2897959956228194
25.2,    -0.28979344141063373,    -57.04595303358931,    25.2,    -0.28979344141063373
25.3,    -0.2897908872519969,    -57.045450246456085,    25.3,    -0.2897908872519969
25.4,    -0.2897883331463462,    -57.04494746975319,    25.4,    -0.2897883331463462
25.5,    -0.28978577909591846,    -57.04444470392095,    25.5,    -0.28978577909591846
25.6,    -0.28978322509850896,    -57.04394194852538,    25.6,    -0.28978322509850896
25.7,    -0.2897806711583122,    -57.04343920439216,    25.7,    -0.2897806711583122
25.8,    -0.28977811727181163,    -57.042936470829055,    25.8,    -0.28977811727181163
